BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=20:20:44
Activity Date,Entity Type Code,Entity Identifier,Merchant Order Number,Payment Method Code,Presentment Currency Code,Settlement Currency Code,Foreign Exchange Rate,Fund Transfer Instruction Number,Transaction Amount in Presentment Currency,Transaction Amount in Settlement Currency,Settled Deposit Amount,Interchange & Assessment Fees,Back Up Withholding Adjustments,Chargeback Adjustments,Discount Fees,ECP Return Adjustments,Other Adjustments,Processing Fees,Reserve Adjustments,Others,Net Financial Activity
3/3/2025,TD,418555,42bkxr9gA5VQa9162CWhi4,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,E26PjS9QSVZbWeKxHMan13,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/3/2025,TD,418555,IJKK7Lgl6VF0JjZofPfuf,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,GJonnZ5hqH1JXi6kz3J8d,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,9HPkPvVJ68XO2IjbNRkfx4,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,K50itUGPwuBQiWYtGjKJ3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,ViuFK53PUqUNRlzjkPifl,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07,0,0,-0.07
3/3/2025,TD,418555,HI2agn7stbwZd7rMDroyS5,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,1003427445,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.19333333,0,0,0.86666667
3/3/2025,TD,418555,4J9Wvk6mDDw6Mg3UgxjjV7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,uQgnUhzTIuFg4MHmyyryd4,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,HQT8xmYjAWe0Vang7PhIn3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/3/2025,TD,418555,j3d6RfwHjk9RvTQAPDKN92,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/4/2025,TD,418555,u48LSGz3V7dEvgyYoiG4u5,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,1005013531,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.195,0,0,0.865
3/3/2025,TD,418555,UfVE6MXqxYfwPe1toh8k7,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,FPxNIO41tZgzlcRd88RcJ7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,IdO1OM5YbvUmjwXr3A2wf7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07428571,0,0,-0.07428571
3/3/2025,TD,418555,vZ2Nd1jZbRHBah5OUOwNK5,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,7CGEOT1wJrmFcqYtqPFoc2,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,6T4XGYUReXibeyC6dKZM13,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,IuF5pBk4M7AUt63eOfMjL7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07,0,0,-0.07
3/3/2025,TD,418555,AkVF1L4OXRpnbLhehOPgv,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,soqWr79wU5BfPx6NqWAtk2,ED,EUR,EUR,1,4383832,5,5,5,0,0,0,0,0,0,-0.12,0,0,4.88
3/3/2025,TD,418555,1006139593,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.195,0,0,0.865
3/3/2025,TD,418555,u9duFW3t6bZOkmmWUUphD2,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,tEMVPHGZdYU4GahoWCMH87,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,KIZlGBy17zvBCzuWzN2TS1,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,1008576417,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.19363636,0,0,0.86636364
3/3/2025,TD,418555,7oJdDTCIWyvLsYDu7k9Mt4,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,1004597989,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.195,0,0,0.865
3/3/2025,TD,418555,Fibb0GCTv3kOH3PSdUaVS5,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/4/2025,TD,418555,OHhDG6kXIrwgKgkhFU82M7,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/4/2025,TD,418555,qSEy9q0LYnnikJTIyzZd33,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07,0,0,-0.07
3/4/2025,TD,418555,AfNKeBT613xwqJuwW28Cb3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,dKzPBsE5AweA1uJ443dkl7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/3/2025,TD,418555,n7UlwoeqjBOKQOSjjAALp,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07428571,0,0,-0.07428571
3/3/2025,TD,418555,dsOPetSs7L,ED,EUR,EUR,1,4383832,11400,11400,11400,0,0,0,0,0,0,-0.24,0,0,11399.76
3/4/2025,TD,418555,2MxZyB6wviqqdnEurKrMA,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,UPtld8SRwVKblnl8VwKMc4,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,0TW2OsVhs6ukUAMtDNqVX6,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,HtVExoVMaKuOJtILfkqOM1,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,x3g0Mjw74b8c34vpFjg2m7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,bsfQW8dpeH6nQqaE3FDeH3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,1007476737,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.19,0,0,0.87
3/3/2025,TD,418555,rEhcWZMUJvaufpaEkxFuW6,ED,EUR,EUR,1,4383832,5,5,5,0,0,0,0,0,0,-0.12,0,0,4.88
3/3/2025,TD,418555,mmXUfzlc38s4tyAteJ1j3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07363636,0,0,-0.07363636
3/3/2025,TD,418555,lm2tEk8sLYTxVJ7BLxBzX7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,2wZe8zwnChbqeaK2GRlhm3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,fJiXcOTYRbgVgfSfMkXFg,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/3/2025,TD,418555,w2DSy1RvEUxUwcyYwH5s13,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,7ycpcbON7cy4J5aOlbAhH6,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,KboJzbClWYhF51icIdiIu3,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,bvxs7x0lv8KdXSc8JQLMU7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,ca5XgdBoETU57XIm2HLC26,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,XeMyUAkY7cvtOWZsreOBp1,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,XX2SUX4nQutQeYyJqdsQ63,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,5g1rAWUbx7JojECM3IBRG3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.075,0,0,-0.075
3/3/2025,TD,418555,1007521545,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.19333333,0,0,0.86666667
3/3/2025,TD,418555,BZ3ZJAy5pSsdng0apwiHq6,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07363636,0,0,-0.07363636
3/3/2025,TD,418555,ieGTdvZl2uc6wGQYCSB8G7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.074,0,0,-0.074
3/3/2025,TD,418555,X0fjOWfIKkzKodKWDGIv21,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,9YTWA4R35oLl5EbLjWEC44,ED,EUR,EUR,1,4383832,50,50,50,0,0,0,0,0,0,-0.12,0,0,49.88
3/3/2025,TD,418555,0HQCaHP5WtcapbOqHKV5y3,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,RYxWYSmKPXDFDjy2T39M82,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/4/2025,TD,418555,TOKho6W2HyGlrqd2Nv4rP3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,BGgi3ssrO88c7fh2nWBF56,ED,EUR,EUR,1,4383832,10,10,10,0,0,0,0,0,0,-0.12,0,0,9.88
3/3/2025,TD,418555,eGFOFABiL5Sw03dQc4ggP6,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,TIGZ0nxtyKniddJZeTUGH7,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07428571,0,0,-0.07428571
3/3/2025,TD,418555,1007098851,ED,EUR,EUR,1,4383832,1.06,1.06,1.06,0,0,0,0,0,0,-0.19363636,0,0,0.86636364
3/3/2025,TD,418555,RMXqLM1FSidbXBGv7Lcld,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07375,0,0,-0.07375
3/3/2025,TD,418555,yboThT5s6F3uV6tiJTu0L3,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07428571,0,0,-0.07428571
3/3/2025,TD,418555,QokV3HsW3Y97NtGDA603a5,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07,0,0,-0.07
3/3/2025,TD,418555,3eqTWjMv4yT1D0vtAutLC2,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,KRhTvvmxFrYv0GFmOUwSD6,ED,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.07333333,0,0,-0.07333333
3/3/2025,TD,418555,a0v74YNrYPotdlDrboxMb5,AX,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.01,0,0,-0.01
3/3/2025,TD,418555,T7jpKHs963clnxlajzx3Z6,AX,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.01,0,0,-0.01
3/3/2025,TD,418555,FvJ5FGhn5Rh9bPBz1qGeY3,AX,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.01333333,0,0,-0.01333333
3/3/2025,TD,418555,ZaoV8WoRDccAdB3uMUrfv6,AX,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.01333333,0,0,-0.01333333
3/3/2025,TD,418555,8zXKDgWrmaoea35BXOUQI2,AX,EUR,EUR,1,4383832,0,0,0,0,0,0,0,0,0,-0.01333333,0,0,-0.01333333
3/4/2025,TD,441284,RPTTSTORD4,VI,AED,GBP,1,4383845,100,20.06,20.06,-0.55,0,0,0,0,0,-0.25,0,0,19.26
3/3/2025,TD,441284,RPTTSTORD1,VI,AED,GBP,0.200618529,4383845,0,0,0,0,0,0,0,0,0,-0.1,0,0,-0.1
3/3/2025,TD,441284,RPTTSTORD2,VI,AED,GBP,0.200618529,4383845,200,40.12,40.12,-1.1,0,0,0,0,0,-0.6,0,0,38.42
3/3/2025,TD,441284,RPTTSTORD4,VI,AED,GBP,0.200618529,4383845,0,0,0,0,0,0,0,0,0,-0.05,0,0,-0.05
3/3/2025,TD,441284,UAT-RSW-09,AX,AED,GBP,0.200618529,4383845,-100,-20.06,0,0,0,0,0,0,0,-0.25,0,0,-0.25
3/3/2025,TD,441298,UATRPTTET2,VI,AZN,GBP,0.436618775,4383845,0,0,0,0,0,0,0,0,0,-0.1,0,0,-0.1
3/3/2025,TD,441298,UATRPTTET1,VI,AZN,GBP,0.436618775,4383845,200,87.32,87.32,-2.3,0,0,0,0,0,-0.6,0,0,84.42
3/3/2025,TD,441298,UATRPTTET3,MC,AZN,GBP,0.436618775,4383845,0,0,0,-0.0025,0,0,0,0,0,-0.05,0,0,-0.0525
3/3/2025,TD,441298,UATRPTTET4,MC,AZN,GBP,0.436618775,4383845,220,96.06,96.06,-1.665,0,0,0,0,0,-1.15,0,0,93.245
3/3/2025,TD,441298,UATRPTTET6,MC,AZN,GBP,0.436618775,4383845,0,0,0,-0.0025,0,0,0,0,0,-0.2,0,0,-0.2025
3/3/2025,TD,441298,UATRPTTET5,AX,AZN,GBP,0.436618775,4383845,-200,-87.32,0,0,0,0,0,0,0,-0.5,0,0,-0.5
3/3/2025,TD,441334,AUTO-7182445,VI,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.05,0,0,-0.05
3/3/2025,TD,441334,AUTO-130999,VI,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.05,0,0,-0.05
3/3/2025,TD,441334,24302NK23fs552,VI,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.05,0,0,-0.05
3/3/2025,TD,441334,AUTO-4018543,MC,GBP,GBP,1,4383845,0,0,0,-0.02,0,0,0,0,0,-0.1,0,0,-0.12
3/3/2025,TD,441334,AUTO-7243153,MC,GBP,GBP,1,4383845,0,0,0,-0.01,0,0,0,0,0,-0.05,0,0,-0.06
3/3/2025,TD,441421,12345690n2k,VI,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.2,0,0,-0.2
3/3/2025,TD,441421,12678945n2k,MC,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.15,0,0,-0.15
3/3/2025,TD,441421,12345645n2k,AX,GBP,GBP,1,4383845,0,0,0,0,0,0,0,0,0,-0.2,0,0,-0.2
3/3/2025,TD,441455,UAT-RSW-03,VI,EUR,EUR,1,4387612,100,100,100,-2.6,0,0,0,0,0,0,0,0,97.4
3/3/2025,TD,441455,UAT-RSW-01,VI,EUR,EUR,1,4387612,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2025,TD,441455,UAT-RSW-06,MC,EUR,EUR,1,4387612,100,100,100,-1.705,0,0,0,0,0,0,0,0,98.295
3/3/2025,TD,441455,UAT-RSW-07,MC,EUR,EUR,1,4387612,200,200,200,-3.385,0,0,0,0,0,0,0,0,196.615
3/3/2025,TD,441455,UAT-RSW-08,AX,EUR,EUR,1,4387612,-100,-100,0,0,0,0,0,0,0,0,0,0,0
END,EntityId=418553,Frequency=adhoc
